
Data Report
2020-01-27 17:54:45
Station, 1, Y16462

TIME,WS (m/s),WD (Deg),AT (C),RH (%),BP (mbar),RN (mm),Comp (Deg),GUST (m/s),SIGMA (Deg),BV (V  ),Solar (W/m2),STAT
2020-01-26 05:45:00,00021.9,00177.4,+0016.1,00078.1,00913.2,0000.00,0000094,00022.8,00000.5,0014.83,0000000,00000
2020-01-26 05:50:00,00022.0,00177.8,+0016.3,00078.5,00913.0,0000.00,0000094,00022.8,00000.8,0014.83,0000000,00000
2020-01-26 05:55:00,00021.3,00176.8,+0016.4,00078.2,00913.3,0000.00,0000094,00022.3,00000.7,0014.83,0000000,00000
2020-01-26 06:00:00,00021.9,00177.5,+0016.2,00079.0,00913.2,0000.00,0000094,00022.5,00000.6,0014.83,0000000,00000
2020-01-26 06:05:00,00021.2,00177.1,+0016.1,00079.7,00913.3,0000.00,0000094,00021.8,00000.4,0014.83,0000000,00000
2020-01-26 06:10:00,00021.4,00177.4,+0015.8,00082.5,00913.4,0000.00,0000094,00022.0,00000.5,0014.83,0000000,00000
2020-01-26 06:15:00,00021.7,00176.8,+0015.7,00083.6,00913.4,0000.00,0000094,00022.8,00000.8,0014.83,0000000,00000
2020-01-26 06:20:00,00021.9,00177.8,+0015.8,00083.0,00913.5,0000.00,0000094,00022.7,00000.9,0014.83,0000000,00000
2020-01-26 06:25:00,00021.7,00177.8,+0016.0,00081.8,00913.5,0000.00,0000094,00022.4,00001.0,0014.83,0000000,00000
2020-01-26 06:30:00,00021.7,00177.4,+0015.9,00081.0,00913.5,0000.00,0000094,00022.4,00000.5,0014.83,0000000,00000
2020-01-26 06:35:00,00021.3,00177.9,+0015.9,00081.3,00913.6,0000.00,0000094,00022.5,00000.9,0014.83,0000001,00000
2020-01-26 06:40:00,00005.2,00277.4,+0015.7,00083.0,00913.7,0000.00,0000094,00021.2,00065.3,0014.83,0000003,00000
2020-01-26 06:45:00,00000.8,00318.3,+0015.8,00083.7,00914.0,0000.00,0000094,00001.4,00038.7,0014.83,0000006,00000
2020-01-26 06:50:00,00000.6,00172.4,+0015.8,00082.2,00913.9,0000.00,0000094,00000.9,00032.0,0014.83,0000010,00000
2020-01-26 06:55:00,00000.5,00170.8,+0016.3,00080.0,00914.2,0000.00,0000094,00000.9,00041.0,0014.83,0000016,00000
2020-01-26 07:00:00,00000.3,00164.7,+0016.5,00078.9,00914.2,0000.00,0000094,00000.6,00093.5,0014.83,0000020,00000
2020-01-26 07:05:00,00000.4,00095.0,+0016.8,00077.6,00914.4,0000.00,0000094,00000.8,00033.7,0014.83,0000025,00000
2020-01-26 07:10:00,00000.2,00115.9,+0017.1,00076.9,00914.3,0000.00,0000094,00000.5,00058.3,0014.83,0000029,00000
2020-01-26 07:15:00,00000.4,00054.4,+0017.5,00075.4,00914.5,0000.00,0000094,00000.7,00027.3,0014.83,0000034,00000
2020-01-26 07:20:00,00000.4,00067.4,+0018.0,00074.1,00914.5,0000.00,0000094,00000.7,00016.3,0014.83,0000038,00000
2020-01-26 07:25:00,00000.5,00056.8,+0018.3,00072.7,00914.6,0000.00,0000094,00000.8,00018.1,0014.83,0000044,00000
2020-01-26 07:30:00,00000.5,00052.2,+0018.6,00071.9,00914.6,0000.00,0000094,00000.9,00011.9,0014.83,0000069,00000
2020-01-26 07:35:00,00000.5,00064.2,+0019.0,00070.5,00914.6,0000.00,0000094,00000.9,00018.2,0014.83,0000124,00000
2020-01-26 07:40:00,00000.6,00073.6,+0019.1,00070.0,00914.6,0000.00,0000094,00000.9,00009.5,0014.83,0000153,00000
2020-01-26 07:45:00,00000.7,00057.1,+0019.3,00069.3,00914.7,0000.00,0000094,00001.2,00010.8,0014.84,0000168,00000
2020-01-26 07:50:00,00000.5,00079.1,+0019.7,00069.5,00914.8,0000.00,0000094,00000.9,00018.2,0014.84,0000183,00000
2020-01-26 07:55:00,00000.7,00085.1,+0020.0,00068.0,00914.9,0000.00,0000094,00001.3,00019.6,0014.84,0000199,00000
2020-01-26 08:00:00,00000.7,00087.1,+0020.3,00066.7,00915.0,0000.00,0000094,00001.1,00017.9,0014.84,0000216,00000
2020-01-26 08:05:00,00000.8,00086.4,+0020.5,00065.5,00915.0,0000.00,0000094,00001.7,00025.0,0014.84,0000235,00000
2020-01-26 08:10:00,00000.8,00093.7,+0020.9,00065.2,00915.1,0000.00,0000094,00001.7,00021.7,0014.84,0000254,00000
2020-01-26 08:15:00,00001.2,00100.4,+0021.1,00062.5,00915.1,0000.00,0000094,00002.1,00019.1,0014.84,0000277,00000
2020-01-26 08:20:00,00001.4,00091.6,+0021.1,00060.9,00915.2,0000.00,0000094,00002.5,00017.5,0014.84,0000291,00000
2020-01-26 08:25:00,00000.8,00101.3,+0021.4,00062.5,00915.2,0000.00,0000094,00002.1,00026.2,0014.84,0000305,00000
2020-01-26 08:30:00,00001.1,00106.5,+0021.7,00061.6,00915.3,0000.00,0000094,00002.2,00020.3,0014.84,0000322,00000
2020-01-26 08:35:00,00001.4,00087.2,+0021.6,00060.2,00915.4,0000.00,0000094,00002.9,00019.7,0014.84,0000343,00000
2020-01-26 08:40:00,00016.8,00150.4,+0021.6,00054.6,00915.3,0000.00,0000094,00022.8,00041.7,0014.84,0000364,00000
2020-01-26 08:45:00,00021.7,00173.7,+0021.4,00054.2,00915.3,0000.00,0000094,00022.7,00001.5,0014.84,0000390,00000
2020-01-26 08:50:00,00021.9,00175.0,+0021.8,00054.6,00915.2,0000.00,0000094,00023.3,00001.1,0014.84,0000406,00000
2020-01-26 08:55:00,00022.1,00176.1,+0022.5,00053.6,00915.2,0000.00,0000094,00023.4,00001.1,0014.84,0000429,00000
2020-01-26 09:00:00,00022.1,00175.9,+0023.1,00051.1,00915.2,0000.00,0000094,00023.8,00001.2,0014.84,0000443,00000
2020-01-26 09:05:00,00021.5,00126.4,+0023.4,00048.8,00915.3,0000.00,0000094,00022.1,00064.9,0014.85,0000460,00000
2020-01-26 09:10:00,00021.9,00096.0,+0023.2,00047.1,00915.3,0000.00,0000094,00023.0,00001.7,0014.84,0000477,00000
2020-01-26 09:15:00,00021.9,00077.6,+0023.2,00047.4,00915.3,0000.00,0000094,00023.1,00001.3,0014.84,0000494,00000
2020-01-26 09:20:00,00021.7,00133.8,+0023.7,00047.7,00915.4,0000.00,0000094,00022.8,00001.6,0014.84,0000508,00000
2020-01-26 09:25:00,00021.5,00070.9,+0023.7,00046.9,00915.4,0000.00,0000094,00022.6,00001.6,0014.85,0000530,00000
2020-01-26 09:30:00,00021.8,00076.9,+0023.5,00046.1,00915.3,0000.00,0000094,00022.9,00001.6,0014.85,0000541,00000
2020-01-26 09:35:00,00021.6,00102.6,+0024.1,00044.9,00915.3,0000.00,0000094,00022.6,00001.3,0014.85,0000559,00000
2020-01-26 09:40:00,00021.4,00095.9,+0024.6,00044.0,00915.3,0000.00,0000094,00022.6,00003.2,0014.85,0000574,00000
2020-01-26 09:45:00,00021.4,00101.7,+0024.6,00043.3,00915.3,0000.00,0000094,00022.7,00001.5,0014.85,0000590,00000
2020-01-26 09:50:00,00021.5,00181.2,+0025.0,00041.9,00915.3,0000.00,0000094,00022.6,00001.1,0014.85,0000584,00000
2020-01-26 09:55:00,00021.6,00094.2,+0025.0,00042.1,00915.3,0000.00,0000094,00022.5,00001.2,0014.85,0000602,00000
2020-01-26 10:00:00,00021.7,00087.4,+0025.3,00041.4,00915.3,0000.00,0000094,00022.6,00001.4,0014.85,0000628,00000
2020-01-26 10:05:00,00021.6,00128.8,+0025.4,00041.8,00915.3,0000.00,0000094,00022.4,00001.3,0014.85,0000639,00000
2020-01-26 10:10:00,00021.6,00100.2,+0025.9,00039.9,00915.2,0000.00,0000094,00022.7,00001.6,0014.85,0000653,00000
2020-01-26 10:15:00,00022.0,00027.8,+0025.9,00039.6,00915.2,0000.00,0000094,00023.0,00001.3,0014.85,0000667,00000
2020-01-26 10:20:00,00022.9,00083.4,+0025.6,00040.0,00915.2,0000.00,0000094,00023.7,00000.9,0014.85,0000669,00000
2020-01-26 10:25:00,00022.0,00157.8,+0025.8,00039.4,00915.1,0000.00,0000094,00023.0,00001.9,0014.85,0000696,00000
2020-01-26 10:30:00,00022.5,00086.1,+0026.5,00038.2,00915.0,0000.00,0000094,00023.2,00001.4,0014.85,0000708,00000
2020-01-26 10:35:00,00022.2,00045.0,+0026.4,00035.5,00915.0,0000.00,0000094,00023.8,00001.8,0014.85,0000729,00000
2020-01-26 10:40:00,00006.8,00083.4,+0026.2,00035.5,00914.9,0000.00,0000094,00024.4,00036.5,0014.85,0000737,00000
2020-01-26 10:45:00,00001.4,00087.5,+0026.3,00035.9,00914.9,0000.00,0000094,00003.6,00021.0,0014.85,0000749,00000
2020-01-26 10:50:00,00001.0,00088.1,+0027.3,00034.3,00914.8,0000.00,0000094,00002.1,00044.8,0014.85,0000744,00000
2020-01-26 10:55:00,00001.4,00078.0,+0027.1,00034.4,00914.7,0000.00,0000094,00002.9,00022.5,0014.85,0000762,00000
2020-01-26 11:00:00,00001.9,00093.0,+0027.0,00032.7,00914.7,0000.00,0000094,00004.2,00043.5,0014.85,0000777,00000
2020-01-26 11:05:00,00001.9,00060.5,+0027.0,00030.5,00914.6,0000.00,0000094,00003.7,00026.6,0014.85,0000793,00000
2020-01-26 11:10:00,00002.3,00087.6,+0026.9,00031.3,00914.5,0000.00,0000094,00004.5,00027.5,0014.85,0000808,00000
2020-01-26 11:15:00,00002.0,00078.6,+0027.1,00031.0,00914.5,0000.00,0000094,00004.2,00036.2,0014.85,0000809,00000
2020-01-26 11:20:00,00002.3,00062.4,+0027.0,00031.8,00914.4,0000.00,0000094,00004.9,00026.8,0014.85,0000812,00000
2020-01-26 11:25:00,00002.3,00068.1,+0027.0,00032.7,00914.3,0000.00,0000094,00004.5,00024.5,0014.85,0000823,00000
2020-01-26 11:30:00,00002.4,00062.5,+0027.2,00032.4,00914.2,0000.00,0000094,00004.8,00026.2,0014.85,0000823,00000
2020-01-26 11:35:00,00002.5,00063.0,+0027.0,00032.6,00914.1,0000.00,0000094,00004.6,00021.2,0014.85,0000833,00000
2020-01-26 11:40:00,00002.3,00090.0,+0027.1,00032.8,00914.0,0000.00,0000094,00014.3,00038.6,0014.85,0000833,00000
2020-01-26 11:45:00,00002.3,00085.7,+0027.5,00033.1,00913.8,0000.00,0000094,00004.7,00020.5,0014.85,0000840,00000
2020-01-26 11:50:00,00002.0,00073.1,+0027.6,00031.6,00913.7,0000.00,0000094,00004.1,00028.8,0014.85,0000845,00000
2020-01-26 11:55:00,00001.7,00067.6,+0027.9,00030.1,00913.6,0000.00,0000094,00003.4,00029.8,0014.85,0000840,00000
2020-01-26 12:00:00,00002.3,00084.9,+0027.9,00031.4,00913.6,0000.00,0000094,00004.4,00016.6,0014.85,0000851,00000
2020-01-26 12:05:00,00001.9,00079.4,+0028.2,00031.3,00913.4,0000.00,0000094,00003.8,00029.4,0014.85,0000854,00000
2020-01-26 12:10:00,00002.1,00055.4,+0028.2,00029.5,00913.4,0000.00,0000094,00005.2,00023.1,0014.85,0000856,00000
2020-01-26 12:15:00,00002.0,00053.4,+0028.1,00028.2,00913.3,0000.00,0000094,00004.7,00019.8,0014.85,0000852,00000
2020-01-26 12:20:00,00001.6,00118.5,+0028.6,00028.2,00913.2,0000.00,0000094,00003.3,00038.9,0014.85,0000852,00000
2020-01-26 12:25:00,00001.8,00192.1,+0028.6,00027.9,00913.1,0000.00,0000094,00003.8,00047.6,0014.85,0000852,00000
2020-01-26 12:30:00,00001.7,00101.3,+0028.7,00027.6,00913.0,0000.00,0000094,00003.5,00050.2,0014.85,0000854,00000
2020-01-26 12:35:00,00001.5,00111.7,+0029.0,00027.6,00912.9,0000.00,0000094,00003.1,00043.0,0014.85,0000851,00000
2020-01-26 12:40:00,00001.4,00161.5,+0029.2,00027.1,00912.8,0000.00,0000094,00004.1,00042.6,0014.85,0000839,00000
2020-01-26 12:45:00,00002.4,00057.3,+0028.8,00027.2,00912.8,0000.00,0000094,00005.1,00022.7,0014.85,0000841,00000
2020-01-26 12:50:00,00001.6,00091.2,+0029.1,00028.2,00912.6,0000.00,0000094,00003.6,00041.0,0014.85,0000843,00000
2020-01-26 12:55:00,00002.0,00092.6,+0028.8,00027.7,00912.5,0000.00,0000094,00004.4,00019.1,0014.85,0000823,00000
2020-01-26 13:00:00,00001.3,00145.9,+0029.1,00027.1,00912.4,0000.00,0000094,00002.7,00037.8,0014.85,0000842,00000
2020-01-26 13:05:00,00001.3,00070.2,+0029.6,00027.1,00912.3,0000.00,0000094,00003.2,00029.8,0014.85,0000829,00000
2020-01-26 13:10:00,00001.6,00078.2,+0029.3,00027.3,00912.2,0000.00,0000094,00003.0,00030.6,0014.85,0000832,00000
2020-01-26 13:15:00,00001.4,00081.3,+0029.5,00026.9,00912.1,0000.00,0000094,00003.3,00030.8,0014.85,0000831,00000
2020-01-26 13:20:00,00001.8,00088.6,+0029.5,00025.7,00912.1,0000.00,0000094,00003.8,00014.1,0014.85,0000830,00000
2020-01-26 13:25:00,00001.5,00086.7,+0029.6,00025.5,00912.0,0000.00,0000094,00003.3,00031.6,0014.85,0000815,00000
2020-01-26 13:30:00,00001.7,00084.2,+0029.6,00023.8,00911.9,0000.00,0000094,00003.3,00022.0,0014.85,0000819,00000
2020-01-26 13:35:00,00001.6,00069.3,+0029.7,00022.5,00911.8,0000.00,0000094,00003.6,00027.8,0014.85,0000804,00000
2020-01-26 13:40:00,00001.2,00091.7,+0030.1,00022.6,00911.8,0000.00,0000094,00003.1,00041.9,0014.85,0000802,00000
2020-01-26 13:45:00,00000.9,00099.1,+0030.9,00021.6,00911.7,0000.00,0000094,00002.1,00035.5,0014.85,0000792,00000
2020-01-26 13:50:00,00001.7,00074.4,+0030.8,00021.7,00911.6,0000.00,0000094,00003.5,00024.8,0014.85,0000780,00000
2020-01-26 13:55:00,00001.2,00112.9,+0030.4,00020.5,00911.5,0000.00,0000094,00002.4,00064.5,0014.85,0000766,00000
2020-01-26 14:00:00,00001.6,00110.2,+0030.7,00020.7,00911.4,0000.00,0000094,00003.8,00046.5,0014.85,0000760,00000
2020-01-26 14:05:00,00000.9,00074.9,+0030.9,00020.5,00911.3,0000.00,0000094,00002.5,00043.9,0014.85,0000746,00000
2020-01-26 14:10:00,00001.8,00087.5,+0031.0,00021.0,00911.2,0000.00,0000094,00003.3,00028.9,0014.85,0000736,00000
2020-01-26 14:15:00,00001.3,00079.7,+0030.5,00019.7,00911.1,0000.00,0000094,00003.2,00036.8,0014.85,0000726,00000
2020-01-26 14:20:00,00002.0,00119.2,+0030.6,00020.1,00911.1,0000.00,0000094,00004.4,00024.7,0014.85,0000724,00000
2020-01-26 14:25:00,00001.8,00100.0,+0030.4,00020.8,00911.0,0000.00,0000094,00004.6,00029.5,0014.85,0000716,00000
2020-01-26 14:30:00,00001.4,00082.3,+0030.4,00020.2,00910.9,0000.00,0000094,00003.1,00033.6,0014.85,0000695,00000
2020-01-26 14:35:00,00000.8,00125.1,+0031.3,00020.4,00910.9,0000.00,0000094,00002.7,00038.7,0014.85,0000677,00000
2020-01-26 14:40:00,00001.6,00108.2,+0031.3,00020.4,00910.8,0000.00,0000094,00003.1,00026.4,0014.85,0000673,00000
2020-01-26 14:45:00,00001.8,00085.5,+0031.0,00020.8,00910.7,0000.00,0000094,00004.1,00023.3,0014.85,0000658,00000
2020-01-26 14:50:00,00001.1,00101.0,+0030.7,00021.4,00910.7,0000.00,0000094,00002.6,00048.7,0014.85,0000645,00000
2020-01-26 14:55:00,00001.0,00109.3,+0031.7,00019.9,00910.6,0000.00,0000094,00003.2,00035.2,0014.85,0000625,00000
2020-01-26 15:00:00,00001.2,00107.3,+0031.5,00019.8,00910.6,0000.00,0000094,00002.7,00038.1,0014.85,0000613,00000
2020-01-26 15:05:00,00001.1,00111.3,+0031.7,00020.2,00910.6,0000.00,0000094,00002.5,00041.6,0014.85,0000594,00000
2020-01-26 15:10:00,00001.3,00072.2,+0031.2,00018.4,00910.6,0000.00,0000094,00002.3,00030.0,0014.85,0000578,00000
2020-01-26 15:15:00,00001.1,00103.3,+0031.6,00019.3,00910.5,0000.00,0000094,00003.7,00037.4,0014.85,0000565,00000
2020-01-26 15:20:00,00001.5,00094.2,+0031.3,00019.2,00910.5,0000.00,0000094,00002.8,00028.9,0014.85,0000557,00000
2020-01-26 15:25:00,00001.6,00087.2,+0031.1,00018.0,00910.5,0000.00,0000094,00004.2,00027.2,0014.85,0000542,00000
2020-01-26 15:30:00,00001.3,00089.3,+0030.9,00019.1,00910.5,0000.00,0000094,00003.0,00027.6,0014.85,0000523,00000
2020-01-26 15:35:00,00001.1,00115.0,+0031.2,00018.2,00910.6,0000.00,0000094,00002.4,00041.0,0014.85,0000508,00000
2020-01-26 15:40:00,00001.7,00115.2,+0031.2,00017.8,00910.6,0000.00,0000094,00003.8,00026.7,0014.85,0000495,00000
2020-01-26 15:45:00,00001.2,00123.9,+0031.0,00017.6,00910.6,0000.00,0000094,00003.0,00038.8,0014.85,0000478,00000
2020-01-26 15:50:00,00001.2,00123.5,+0031.4,00018.3,00910.6,0000.00,0000094,00003.7,00031.9,0014.85,0000457,00000
2020-01-26 15:55:00,00001.3,00110.7,+0031.3,00017.0,00910.6,0000.00,0000094,00002.9,00025.6,0014.85,0000443,00000
2020-01-26 16:00:00,00001.0,00087.5,+0031.4,00017.8,00910.6,0000.00,0000094,00002.2,00031.6,0014.85,0000426,00000
2020-01-26 16:05:00,00001.5,00072.1,+0031.3,00016.6,00910.6,0000.00,0000094,00002.9,00041.4,0014.85,0000410,00000
2020-01-26 16:10:00,00001.3,00095.6,+0031.1,00016.2,00910.5,0000.00,0000094,00003.7,00041.3,0014.85,0000387,00000
2020-01-26 16:15:00,00001.7,00105.6,+0030.9,00016.3,00910.5,0000.00,0000094,00003.9,00023.8,0014.85,0000375,00000
2020-01-26 16:20:00,00001.5,00104.0,+0030.9,00016.6,00910.5,0000.00,0000094,00003.3,00021.0,0014.85,0000358,00000
2020-01-26 16:25:00,00001.0,00079.4,+0030.9,00017.8,00910.5,0000.00,0000094,00003.0,00043.2,0014.85,0000339,00000
2020-01-26 16:30:00,00000.9,00120.0,+0031.6,00017.1,00910.4,0000.00,0000094,00001.8,00058.0,0014.85,0000316,00000
2020-01-26 16:35:00,00000.9,00099.4,+0031.5,00017.0,00910.4,0000.00,0000094,00001.8,00036.5,0014.85,0000302,00000
2020-01-26 16:40:00,00001.1,00104.9,+0031.2,00016.6,00910.4,0000.00,0000094,00002.4,00029.5,0014.85,0000287,00000
2020-01-26 16:45:00,00000.8,00100.5,+0031.3,00016.2,00910.4,0000.00,0000094,00002.0,00030.4,0014.85,0000268,00000
2020-01-26 16:50:00,00001.1,00123.9,+0031.3,00015.3,00910.4,0000.00,0000094,00003.1,00028.0,0014.85,0000242,00000
2020-01-26 16:55:00,00001.0,00080.3,+0031.0,00017.6,00910.4,0000.00,0000094,00002.0,00023.3,0014.85,0000215,00000
2020-01-26 17:00:00,00001.0,00090.4,+0030.5,00018.4,00910.3,0000.00,0000094,00002.4,00026.7,0014.85,0000185,00000
2020-01-26 17:05:00,00001.0,00104.3,+0030.4,00017.5,00910.3,0000.00,0000094,00002.3,00027.6,0014.85,0000181,00000
2020-01-26 17:10:00,00000.9,00104.3,+0030.4,00018.8,00910.3,0000.00,0000094,00001.8,00028.7,0014.85,0000170,00000
2020-01-26 17:15:00,00000.5,00079.5,+0030.7,00019.1,00910.3,0000.00,0000094,00000.9,00031.4,0014.85,0000157,00000
2020-01-26 17:20:00,00000.5,00119.7,+0031.0,00018.8,00910.3,0000.00,0000094,00001.3,00033.9,0014.85,0000137,00000
2020-01-26 17:25:00,00001.1,00091.5,+0030.6,00018.4,00910.3,0000.00,0000094,00002.7,00028.0,0014.85,0000122,00000
2020-01-26 17:30:00,00001.1,00085.2,+0029.8,00019.3,00910.3,0000.00,0000094,00002.0,00019.3,0014.85,0000103,00000
2020-01-26 17:35:00,00001.0,00086.2,+0029.5,00019.6,00910.4,0000.00,0000094,00002.1,00018.7,0014.85,0000081,00000
2020-01-26 17:40:00,00000.7,00096.9,+0029.3,00020.1,00910.4,0000.00,0000094,00002.1,00022.6,0014.85,0000056,00000
2020-01-26 17:45:00,00000.7,00098.7,+0029.0,00020.8,00910.5,0000.00,0000094,00001.8,00024.7,0014.85,0000035,00000
2020-01-26 17:50:00,00000.7,00078.7,+0028.4,00020.9,00910.6,0000.00,0000094,00001.9,00020.9,0014.85,0000025,00000
2020-01-26 17:55:00,00000.9,00079.6,+0028.0,00021.9,00910.6,0000.00,0000094,00002.6,00030.1,0014.85,0000012,00000
2020-01-26 18:00:00,00000.8,00078.8,+0027.6,00022.9,00910.7,0000.00,0000094,00001.7,00020.7,0014.85,0000007,00000
2020-01-26 18:05:00,00001.0,00065.6,+0027.2,00023.4,00910.8,0000.00,0000094,00001.6,00014.4,0014.85,0000003,00000
2020-01-26 18:10:00,00000.8,00103.8,+0027.0,00024.0,00910.7,0000.00,0000094,00001.7,00017.1,0014.85,0000000,00000
2020-01-26 18:15:00,00000.7,00091.9,+0026.8,00024.2,00910.8,0000.00,0000094,00001.1,00017.3,0014.84,0000000,00000
2020-01-26 18:20:00,00000.8,00069.8,+0026.5,00025.5,00910.8,0000.00,0000094,00001.5,00020.7,0014.84,0000000,00000
2020-01-26 18:25:00,00000.9,00082.4,+0026.2,00026.8,00910.9,0000.00,0000094,00001.7,00021.9,0014.84,0000000,00000
2020-01-26 18:30:00,00000.7,00115.2,+0026.0,00027.6,00910.9,0000.00,0000094,00001.4,00024.6,0014.84,0000000,00000
2020-01-26 18:35:00,00000.6,00096.6,+0025.8,00028.7,00911.0,0000.00,0000094,00001.2,00023.7,0014.84,0000000,00000
2020-01-26 18:40:00,00000.9,00084.5,+0025.6,00029.1,00911.0,0000.00,0000094,00007.9,00013.8,0014.84,0000000,00000
2020-01-26 18:45:00,00000.8,00062.6,+0025.6,00028.5,00911.1,0000.00,0000094,00001.2,00018.4,0014.84,0000000,00000
2020-01-26 18:50:00,00001.0,00038.9,+0025.4,00029.7,00911.2,0000.00,0000094,00001.8,00015.6,0014.84,0000000,00000
2020-01-26 18:55:00,00000.9,00045.0,+0025.4,00030.0,00911.3,0000.00,0000094,00001.7,00011.3,0014.84,0000000,00000
2020-01-26 19:00:00,00000.9,00064.5,+0025.4,00030.2,00911.4,0000.00,0000094,00001.9,00016.9,0014.84,0000000,00000
2020-01-26 19:05:00,00000.8,00062.0,+0025.4,00030.0,00911.5,0000.00,0000094,00001.4,00015.7,0014.84,0000000,00000
2020-01-26 19:10:00,00001.0,00082.7,+0025.3,00030.4,00911.6,0000.00,0000094,00002.3,00017.2,0014.84,0000000,00000
2020-01-26 19:15:00,00010.7,00212.6,+0025.0,00031.0,00911.7,0000.00,0000094,00022.5,00046.1,0014.84,0000000,00000
2020-01-26 19:20:00,00022.0,00351.8,+0024.7,00031.0,00911.7,0000.00,0000094,00022.3,00000.5,0014.84,0000000,00000
2020-01-26 19:25:00,00021.2,00279.6,+0024.6,00032.8,00911.8,0000.00,0000094,00022.4,00001.6,0014.84,0000000,00000
2020-01-26 19:30:00,00021.8,00317.8,+0024.9,00031.8,00911.9,0000.00,0000094,00023.2,00001.3,0014.84,0000000,00000
2020-01-26 19:35:00,00021.9,00299.0,+0024.8,00031.8,00912.0,0000.00,0000094,00022.4,00001.1,0014.84,0000000,00000
2020-01-26 19:40:00,00021.7,00202.8,+0024.5,00033.4,00912.0,0000.00,0000094,00022.7,00009.4,0014.84,0000000,00000
2020-01-26 19:45:00,00022.3,00179.2,+0024.3,00035.4,00912.1,0000.00,0000094,00023.0,00001.7,0014.84,0000000,00000
2020-01-26 19:50:00,00022.2,00253.7,+0024.3,00034.8,00912.3,0000.00,0000094,00022.8,00001.2,0014.84,0000000,00000
2020-01-26 19:55:00,00022.3,00285.2,+0024.2,00035.6,00912.4,0000.00,0000094,00022.9,00035.9,0014.84,0000000,00000
2020-01-26 20:00:00,00021.5,00176.7,+0024.0,00037.3,00912.5,0000.00,0000094,00021.9,00000.7,0014.84,0000000,00000
2020-01-26 20:05:00,00021.6,00176.7,+0023.8,00038.2,00912.6,0000.00,0000094,00022.4,00000.6,0014.84,0000000,00000
2020-01-26 20:10:00,00022.0,00176.8,+0023.6,00037.2,00912.7,0000.00,0000094,00022.6,00000.6,0014.84,0000000,00000
2020-01-26 20:15:00,00022.4,00177.0,+0023.6,00036.1,00912.7,0000.00,0000094,00023.0,00000.7,0014.84,0000000,00000
2020-01-26 20:20:00,00022.5,00176.9,+0023.6,00036.6,00912.8,0000.00,0000094,00023.1,00001.0,0014.84,0000000,00000
2020-01-26 20:25:00,00022.5,00176.4,+0023.6,00037.2,00912.8,0000.00,0000094,00023.3,00001.1,0014.84,0000000,00000
2020-01-26 20:30:00,00022.0,00166.8,+0023.5,00038.4,00912.9,0000.00,0000094,00022.6,00077.9,0014.84,0000000,00000
2020-01-26 20:35:00,00022.0,00141.4,+0023.2,00042.7,00913.0,0000.00,0000094,00022.9,00002.5,0014.84,0000000,00000
2020-01-26 20:40:00,00021.7,00102.3,+0023.4,00042.6,00913.1,0000.00,0000094,00022.7,00003.5,0014.84,0000000,00000
2020-01-26 20:45:00,00021.9,00096.7,+0023.3,00044.0,00913.1,0000.00,0000094,00022.8,00001.2,0014.84,0000000,00000
2020-01-26 20:50:00,00022.0,00047.3,+0023.2,00045.0,00913.2,0000.00,0000094,00023.3,00002.1,0014.84,0000000,00000
2020-01-26 20:55:00,00022.0,00049.8,+0023.3,00045.2,00913.2,0000.00,0000094,00023.2,00001.9,0014.84,0000000,00000
2020-01-26 21:00:00,00022.1,00054.6,+0023.2,00045.8,00913.2,0000.00,0000094,00023.0,00002.2,0014.84,0000000,00000
2020-01-26 21:05:00,00022.2,00106.1,+0023.1,00046.6,00913.2,0000.00,0000094,00022.9,00001.3,0014.84,0000000,00000
2020-01-26 21:10:00,00022.0,00129.1,+0022.9,00047.0,00913.3,0000.00,0000094,00023.2,00001.7,0014.84,0000000,00000
2020-01-26 21:15:00,00022.1,00089.0,+0022.8,00047.2,00913.4,0000.00,0000094,00023.1,00002.0,0014.84,0000000,00000
2020-01-26 21:20:00,00022.2,00037.0,+0022.8,00048.2,00913.4,0000.00,0000094,00023.5,00002.3,0014.84,0000000,00000
2020-01-26 21:25:00,00022.3,00041.6,+0022.7,00048.7,00913.4,0000.00,0000094,00023.5,00002.4,0014.84,0000000,00000
2020-01-26 21:30:00,00022.3,00039.9,+0022.7,00049.0,00913.4,0000.00,0000094,00024.8,00002.5,0014.84,0000000,00000
2020-01-26 21:35:00,00022.1,00112.8,+0022.6,00049.4,00913.5,0000.00,0000094,00023.3,00002.2,0014.84,0000000,00000
2020-01-26 21:40:00,00021.6,00169.5,+0022.3,00050.7,00913.5,0000.00,0000094,00023.2,00028.8,0014.84,0000000,00000
2020-01-26 21:45:00,00021.6,00174.6,+0022.1,00051.3,00913.6,0000.00,0000094,00022.5,00001.3,0014.84,0000000,00000
2020-01-26 21:50:00,00021.7,00175.0,+0022.0,00052.0,00913.6,0000.00,0000094,00022.5,00001.1,0014.84,0000000,00000
2020-01-26 21:55:00,00022.0,00175.0,+0021.9,00053.0,00913.6,0000.00,0000094,00023.0,00001.3,0014.84,0000000,00000
2020-01-26 22:00:00,00022.1,00174.2,+0021.9,00053.2,00913.7,0000.00,0000094,00023.2,00001.7,0014.84,0000000,00000
2020-01-26 22:05:00,00022.5,00173.9,+0021.9,00053.1,00913.7,0000.00,0000094,00024.4,00001.8,0014.84,0000000,00000
2020-01-26 22:10:00,00022.5,00173.8,+0021.9,00053.0,00913.7,0000.00,0000094,00023.8,00001.8,0014.84,0000000,00000
